geolocation_zip_code_prefix,geolocation_state,customer_state,geolocation_lat,geolocation_lng
4318,SP,São Paulo,-23.64567337,-46.63460566
4351,SP,São Paulo,-23.64362535,-46.65612238
4375,SP,São Paulo,-23.65625741,-46.65840058
4336,SP,São Paulo,-23.66818375,-46.6459594
4335,SP,São Paulo,-23.65970422,-46.64247431
4338,SP,São Paulo,-23.66885323,-46.64877431
4315,SP,São Paulo,-23.63708703,-46.62929758
4308,SP,São Paulo,-23.65122828,-46.63973178
4333,SP,São Paulo,-23.66008501,-46.64421113
4458,SP,São Paulo,-23.69125515,-46.67608764
4470,SP,São Paulo,-23.71167084,-46.65178128
4410,SP,São Paulo,-23.67803834,-46.64886209
4474,SP,São Paulo,-23.53092206,-46.55564309
4438,SP,São Paulo,-23.67774109,-46.66864662
4429,SP,São Paulo,-23.67752432,-46.66413883
4424,SP,São Paulo,-23.68729228,-46.64174155
4414,SP,São Paulo,-23.4896839,-46.65178837
4473,SP,São Paulo,-23.70346053,-46.64984527
4476,SP,São Paulo,-23.71305251,-46.6199157
4434,SP,São Paulo,-23.68475165,-46.66874075
4405,SP,São Paulo,-23.67363493,-46.65599165
4412,SP,São Paulo,-23.67694677,-46.64632502
4403,SP,São Paulo,-23.66784386,-46.66038973
4401,SP,São Paulo,-23.67070661,-46.66108765
4468,SP,São Paulo,-23.69257001,-46.66541569
4469,SP,São Paulo,-23.6932445,-46.66778112
4411,SP,São Paulo,-23.67738138,-46.64597536
4431,SP,São Paulo,-23.68879644,-46.6540629
4409,SP,São Paulo,-23.67556158,-46.65364099
4447,SP,São Paulo,-23.69230324,-46.67778116
4425,SP,São Paulo,-23.68451138,-46.6437029
4428,SP,São Paulo,-23.68475271,-46.64886081
4456,SP,São Paulo,-23.68326402,-46.6797998
4459,SP,São Paulo,-23.69240847,-46.67115308
4421,SP,São Paulo,-23.692858,-46.63964127
4415,SP,São Paulo,-23.67458838,-46.6383015
4430,SP,São Paulo,-23.69016484,-46.64635448
4475,SP,São Paulo,-23.70402763,-46.63432083
4444,SP,São Paulo,-23.688011,-46.68861022
4463,SP,São Paulo,-23.69449837,-46.66092409
4407,SP,São Paulo,-23.67222969,-46.65087271
4427,SP,São Paulo,-23.68152817,-46.6521977
4437,SP,São Paulo,-23.6696502,-46.67720056
4462,SP,São Paulo,-23.69494349,-46.66626171
4455,SP,São Paulo,-23.67898577,-46.67898547
4416,SP,São Paulo,-23.6754816,-46.63836818
4467,SP,São Paulo,-23.69346394,-46.64536594
4460,SP,São Paulo,-23.69060277,-46.67509638
4432,SP,São Paulo,-23.68213135,-46.66504798
4445,SP,São Paulo,-23.68080098,-46.68402413
4433,SP,São Paulo,-23.68726865,-46.65942641
4402,SP,São Paulo,-23.66683708,-46.6643724
4472,SP,São Paulo,-23.6973906,-46.63974342
4446,SP,São Paulo,-23.68641918,-46.68575727
4404,SP,São Paulo,-23.67190771,-46.65873932
4466,SP,São Paulo,-23.68846358,-46.66371927
4457,SP,São Paulo,-23.68990577,-46.673522
4426,SP,São Paulo,-23.6849657,-46.64583749
4436,SP,São Paulo,-23.67062545,-46.67301411
4417,SP,São Paulo,-23.6804751,-46.63292856
4461,SP,São Paulo,-23.69289566,-46.68021047
4406,SP,São Paulo,-23.66904723,-46.65549803
4408,SP,São Paulo,-23.67507359,-46.64998409
4423,SP,São Paulo,-23.68657086,-46.63361565
4413,SP,São Paulo,-23.67092906,-46.63500854
4419,SP,São Paulo,-23.68189401,-46.64407443
4464,SP,São Paulo,-23.6991395,-46.65764343
4477,SP,São Paulo,-23.71388906,-46.63722608
4439,SP,São Paulo,-23.67767491,-46.66746404
4479,SP,São Paulo,-23.66023431,-46.72039021
4448,SP,São Paulo,-23.75089809,-46.70457605
4547,SP,São Paulo,-23.593509,-46.6916049
4550,SP,São Paulo,-23.6040021,-46.67823278
4523,SP,São Paulo,-23.60497993,-46.66715979
4524,SP,São Paulo,-23.59963474,-46.66035914
4548,SP,São Paulo,-23.59899552,-46.68358067
4560,SP,São Paulo,-23.61240958,-46.67890619
4571,SP,São Paulo,-23.61202395,-46.69547197
4549,SP,São Paulo,-23.60387397,-46.67714782
4533,SP,São Paulo,-23.58350736,-46.67732112
4532,SP,São Paulo,-23.58590606,-46.67517514
4552,SP,São Paulo,-23.59448758,-46.67978836
4502,SP,São Paulo,-23.58349901,-46.66371015
4522,SP,São Paulo,-23.59806022,-46.66430967
4516,SP,São Paulo,-23.60663166,-46.66806552
4578,SP,São Paulo,-23.60615844,-46.69703877
4515,SP,São Paulo,-23.60263367,-46.66618597
4565,SP,São Paulo,-23.61687384,-46.68178891
4563,SP,São Paulo,-23.60774374,-46.68867314
4543,SP,São Paulo,-23.59120154,-46.6878189
4503,SP,São Paulo,-23.58382811,-46.66497682
4505,SP,São Paulo,-23.5885206,-46.67186252
4542,SP,São Paulo,-23.58889832,-46.68312877
4538,SP,São Paulo,-23.58702736,-46.68053995
4559,SP,São Paulo,-23.61408796,-46.6809326
4531,SP,São Paulo,-23.5804897,-46.67331443
4562,SP,São Paulo,-23.6119932,-46.68285876
4520,SP,São Paulo,-23.60464139,-46.67157071
4581,SP,São Paulo,-23.61637032,-46.69134692
4511,SP,São Paulo,-23.59554127,-46.6684166
4575,SP,São Paulo,-23.60824333,-46.69283765
4551,SP,São Paulo,-23.5955556,-46.69055381
4514,SP,São Paulo,-23.60158164,-46.67165999
4545,SP,São Paulo,-23.59515631,-46.67617028
4544,SP,São Paulo,-23.59159309,-46.6769251
4537,SP,São Paulo,-23.59449937,-46.67772056
4521,SP,São Paulo,-23.8778595,-46.659051
4517,SP,São Paulo,-23.60822705,-46.6696395
4569,SP,São Paulo,-23.60228257,-46.69322773
4504,SP,São Paulo,-23.58296702,-46.66669891
4546,SP,São Paulo,-23.59785033,-46.6812727
4530,SP,São Paulo,-23.57962432,-46.67398981
4506,SP,São Paulo,-23.58639187,-46.67130786
4564,SP,São Paulo,-23.61581786,-46.68133625
4509,SP,São Paulo,-23.59077417,-46.67100193
4535,SP,São Paulo,-23.59203737,-46.674409
4510,SP,São Paulo,-23.59404331,-46.67182463
4508,SP,São Paulo,-23.59139157,-46.66656197
4558,SP,São Paulo,-23.60048695,-46.68463149
4536,SP,São Paulo,-23.58139363,-46.68108113
4513,SP,São Paulo,-23.59748655,-46.66648897
4561,SP,São Paulo,-23.61194616,-46.68121078
4556,SP,São Paulo,-23.61148778,-46.67771427
4568,SP,São Paulo,-23.61370796,-46.69078058
4566,SP,São Paulo,-23.60930779,-46.68188918
4576,SP,São Paulo,-23.61164304,-46.69323848
4512,SP,São Paulo,-23.60017865,-46.66965738
4583,SP,São Paulo,-23.61535654,-46.6966903
4534,SP,São Paulo,-23.5845474,-46.67456148
4580,SP,São Paulo,-23.61740343,-46.68787715
4557,SP,São Paulo,-23.60475533,-46.68184855
4555,SP,São Paulo,-23.61164051,-46.67751954
4567,SP,São Paulo,-23.61424927,-46.68844105
4518,SP,São Paulo,-23.60603944,-46.67795145
4501,SP,São Paulo,-23.5853921,-46.66374436
4570,SP,São Paulo,-23.59992988,-46.68796973
4507,SP,São Paulo,-23.58701913,-46.66715758
4582,SP,São Paulo,-23.62184133,-46.68703697
4553,SP,São Paulo,-23.60829749,-46.67740875
4657,SP,São Paulo,-23.66704165,-46.67496026
4651,SP,São Paulo,-23.65930324,-46.67044343
4632,SP,São Paulo,-23.63127429,-46.66813875
4607,SP,São Paulo,-23.6190646,-46.67228861
4661,SP,São Paulo,-23.68615021,-46.69345842
4671,SP,São Paulo,-23.65627791,-46.69147446
4622,SP,São Paulo,-23.62479201,-46.68508807
4606,SP,São Paulo,-23.62211657,-46.67654883
4620,SP,São Paulo,-23.62366539,-46.681909
4625,SP,São Paulo,-23.62808888,-46.66473974
4633,SP,São Paulo,-23.6350093,-46.66522367
4672,SP,São Paulo,-23.6611514,-46.7005572
4679,SP,São Paulo,-23.67501017,-46.67953877
4601,SP,São Paulo,-23.61553128,-46.67808225
4662,SP,São Paulo,-23.65430232,-46.69065606
4693,SP,São Paulo,-23.6801782,-46.69191023
4675,SP,São Paulo,-23.6664254,-46.69445002
4617,SP,São Paulo,-23.62756802,-46.66308094
4646,SP,São Paulo,-23.64228004,-46.6764472
4618,SP,São Paulo,-23.619501,-46.6768125
4624,SP,São Paulo,-23.63003991,-46.67095326
4626,SP,São Paulo,-23.64540528,-46.67354379
4686,SP,São Paulo,-23.66428186,-46.69108104
4602,SP,São Paulo,-23.61594168,-46.67538006
4689,SP,São Paulo,-23.67181032,-46.69295811
4615,SP,São Paulo,-23.62003266,-46.67092443
4673,SP,São Paulo,-23.66447124,-46.69672224
4653,SP,São Paulo,-23.66229595,-46.67442152
4634,SP,São Paulo,-23.63918312,-46.66579872
4696,SP,São Paulo,-23.66897161,-46.70251155
4611,SP,São Paulo,-23.62978661,-46.67613297
4605,SP,São Paulo,-23.61974408,-46.67587259
4608,SP,São Paulo,-23.62488103,-46.6754098
4612,SP,São Paulo,-23.61934161,-46.66361063
4623,SP,São Paulo,-23.63980835,-46.67596743
4650,SP,São Paulo,-23.65984516,-46.67788232
4674,SP,São Paulo,-23.66425552,-46.68857909
4652,SP,São Paulo,-23.66102285,-46.66426973
4658,SP,São Paulo,-23.66692338,-46.67197188
4638,SP,São Paulo,-23.6324404,-46.68337445
4621,SP,São Paulo,-23.6233321,-46.68454356
4610,SP,São Paulo,-23.62778187,-46.67344818
4660,SP,São Paulo,-23.67605455,-46.67932583
4642,SP,São Paulo,-23.64058532,-46.68738529
4649,SP,São Paulo,-23.5628857,-46.55550749
4609,SP,São Paulo,-23.62803381,-46.67748135
4678,SP,São Paulo,-23.6655322,-46.67940096
4630,SP,São Paulo,-23.63467627,-46.66307784
4655,SP,São Paulo,-23.66261989,-46.67229103
4676,SP,São Paulo,-23.66742588,-46.68567454
4647,SP,São Paulo,-23.64382282,-46.67486646
4619,SP,São Paulo,-23.62763873,-46.67274389
4677,SP,São Paulo,-23.66578078,-46.68212761
4663,SP,São Paulo,-23.65224336,-46.68561354
4691,SP,São Paulo,-23.6750999,-46.69232671
4635,SP,São Paulo,-23.64090151,-46.67021054
4613,SP,São Paulo,-23.62122964,-46.66566413
4603,SP,São Paulo,-23.63835264,-46.69513464
4654,SP,São Paulo,-23.66052493,-46.67559412
4641,SP,São Paulo,-23.63792379,-46.68551701
4685,SP,São Paulo,-23.67315274,-46.68668322
4664,SP,São Paulo,-23.65710888,-46.68292916
4648,SP,São Paulo,-23.65322347,-46.67500856
4614,SP,São Paulo,-23.61673946,-46.67339784
4627,SP,São Paulo,-23.64810841,-46.67581311
4631,SP,São Paulo,-23.63289224,-46.66113041
4616,SP,São Paulo,-23.62227446,-46.66992843
4637,SP,São Paulo,-23.62743284,-46.68382159
4640,SP,São Paulo,-23.63350841,-46.68258353
4604,SP,São Paulo,-23.6187212,-46.67624971
4645,SP,São Paulo,-23.65191936,-46.68110819
4644,SP,São Paulo,-23.64561866,-46.68728842
4688,SP,São Paulo,-23.66686728,-46.69227218
4643,SP,São Paulo,-23.64817092,-46.68519758
4636,SP,São Paulo,-23.63545753,-46.67820734
4639,SP,São Paulo,-23.6383193,-46.68194893
4690,SP,São Paulo,-23.67374799,-46.69440053
4692,SP,São Paulo,-23.6744618,-46.68681965
4764,SP,São Paulo,-23.67351283,-46.71412404
4709,SP,São Paulo,-23.63049467,-46.69176868
4751,SP,São Paulo,-23.64888216,-46.70805442
4711,SP,São Paulo,-23.6279171,-46.70291844
4719,SP,São Paulo,-23.63301514,-46.70610495
4754,SP,São Paulo,-23.65383348,-46.72035167
4794,SP,São Paulo,-23.6633621,-46.68204811
4707,SP,São Paulo,-23.6263588,-46.69321425
4741,SP,São Paulo,-23.65486302,-46.6997529
4784,SP,São Paulo,-23.69141548,-46.71266158
4763,SP,São Paulo,-23.66900466,-46.71802455
4704,SP,São Paulo,-23.62247884,-46.6898112
4776,SP,São Paulo,-23.68930041,-46.70065807
4737,SP,São Paulo,-23.64575851,-46.69631898
4752,SP,São Paulo,-23.65399523,-46.71349689
4734,SP,São Paulo,-23.64666879,-46.70170205
4730,SP,São Paulo,-23.64171596,-46.72018976
4727,SP,São Paulo,-23.64507232,-46.71287657
4773,SP,São Paulo,-23.68154255,-46.70780575
4703,SP,São Paulo,-23.62007135,-46.6934651
4747,SP,São Paulo,-23.65759442,-46.6989063
4708,SP,São Paulo,-23.62880268,-46.69123743
4716,SP,São Paulo,-23.6353912,-46.69683581
4787,SP,São Paulo,-23.69800956,-46.70836983
4714,SP,São Paulo,-23.63175896,-46.69967548
4766,SP,São Paulo,-23.67397186,-46.70915652
4743,SP,São Paulo,-23.65257705,-46.70547397
4755,SP,São Paulo,-23.64753516,-46.71457279
4750,SP,São Paulo,-23.64428946,-46.70145747
4718,SP,São Paulo,-23.63223359,-46.70564659
4781,SP,São Paulo,-23.69081489,-46.70642512
4742,SP,São Paulo,-23.65041932,-46.6984038
4726,SP,São Paulo,-23.63580787,-46.71209826
4757,SP,São Paulo,-23.65087351,-46.71841117
4745,SP,São Paulo,-23.65786269,-46.70405185
4705,SP,São Paulo,-23.62112666,-46.69541191
4756,SP,São Paulo,-23.64666482,-46.72038326
4724,SP,São Paulo,-23.64600583,-46.70615173
4767,SP,São Paulo,-23.67943152,-46.70596083
4728,SP,São Paulo,-23.64007778,-46.7150561
4715,SP,São Paulo,-23.63437199,-46.69705974
4717,SP,São Paulo,-23.62797102,-46.71095885
4739,SP,São Paulo,-23.64445281,-46.7000752
4788,SP,São Paulo,-23.70308199,-46.70994655
4775,SP,São Paulo,-23.68159758,-46.70296155
4774,SP,São Paulo,-23.68589527,-46.70593795
4713,SP,São Paulo,-23.62628751,-46.70726774
4738,SP,São Paulo,-23.64061867,-46.69656571
4771,SP,São Paulo,-23.68060874,-46.7114101
4735,SP,São Paulo,-23.6502392,-46.70260824
4702,SP,São Paulo,-23.63570362,-46.69536425
4729,SP,São Paulo,-23.63762116,-46.7190618
4753,SP,São Paulo,-23.65677048,-46.71340468
4785,SP,São Paulo,-23.69435938,-46.70958093
4795,SP,São Paulo,-23.68181717,-46.69358762
4746,SP,São Paulo,-23.66072976,-46.70779649
4710,SP,São Paulo,-23.62525572,-46.69674107
4782,SP,São Paulo,-23.693986,-46.70188324
4770,SP,São Paulo,-23.6832096,-46.71476098
4777,SP,São Paulo,-23.69407315,-46.69628212
4772,SP,São Paulo,-23.685012,-46.71462148
4720,SP,São Paulo,-23.63564553,-46.70581333
4736,SP,São Paulo,-23.6466948,-46.69861348
4762,SP,São Paulo,-23.66328485,-46.72122993
4768,SP,São Paulo,-23.67217641,-46.71235296
4722,SP,São Paulo,-23.63943728,-46.70454714
4748,SP,São Paulo,-23.65106946,-46.68970124
4765,SP,São Paulo,-23.67330385,-46.71281894
4721,SP,São Paulo,-23.64287906,-46.70028345
4723,SP,São Paulo,-23.64524193,-46.70359923
4789,SP,São Paulo,-23.708808,-46.71090201
4740,SP,São Paulo,-23.64984652,-46.6944198
4701,SP,São Paulo,-23.64121685,-46.69870963
4733,SP,São Paulo,-23.63665699,-46.69477974
4761,SP,São Paulo,-23.66259317,-46.71798317
4760,SP,São Paulo,-23.6618947,-46.71730169
4792,SP,São Paulo,-23.70160491,-46.70250075
4725,SP,São Paulo,-23.64416521,-46.70495116
4744,SP,São Paulo,-23.65756076,-46.70784572
4783,SP,São Paulo,-23.69545962,-46.70038836
4786,SP,São Paulo,-23.70360861,-46.70516338
4778,SP,São Paulo,-23.63223359,-46.70564659
4779,SP,São Paulo,-23.66023431,-46.72039021
4880,SP,São Paulo,-23.788251,-46.76573025
4849,SP,São Paulo,-23.740974,-46.6701885
4850,SP,São Paulo,-23.74625253,-46.67700178
4870,SP,São Paulo,-23.74951023,-46.75972519
4836,SP,São Paulo,-23.74292622,-46.71005995
4891,SP,São Paulo,-23.82965468,-46.73017408
4884,SP,São Paulo,-23.81153767,-46.72457954
4844,SP,São Paulo,-23.7498181,-46.69876375
4883,SP,São Paulo,-23.80580888,-46.73853284
4856,SP,São Paulo,-23.77240945,-46.69414154
4802,SP,São Paulo,-23.70709798,-46.70194689
4890,SP,São Paulo,-23.82258715,-46.72784828
4812,SP,São Paulo,-23.71191919,-46.68725185
4827,SP,São Paulo,-23.72140329,-46.70056068
4809,SP,São Paulo,-23.71992046,-46.69320856
4843,SP,São Paulo,-23.74028612,-46.69436741
4826,SP,São Paulo,-23.72249832,-46.70598983
4864,SP,São Paulo,-23.76763047,-46.72150166
4848,SP,São Paulo,-23.73442752,-46.6774605
4851,SP,São Paulo,-23.75344504,-46.66921268
4821,SP,São Paulo,-23.72423806,-46.68778662
4810,SP,São Paulo,-23.71300797,-46.69256516
4814,SP,São Paulo,-23.72109091,-46.67226127
4896,SP,São Paulo,-23.85636848,-46.70718371
4822,SP,São Paulo,-23.74185457,-46.68272015
4807,SP,São Paulo,-23.71444691,-46.69728555
4842,SP,São Paulo,-23.74422548,-46.6834856
4805,SP,São Paulo,-23.7153512,-46.70368051
4852,SP,São Paulo,-23.76521722,-46.67316765
4857,SP,São Paulo,-23.78361703,-46.68314049
4830,SP,São Paulo,-23.73212029,-46.69979194
4816,SP,São Paulo,-23.704596,-46.68698475
4829,SP,São Paulo,-23.73353564,-46.71168574
4847,SP,São Paulo,-23.75465744,-46.69717847
4888,SP,São Paulo,-23.83099203,-46.73809349
4860,SP,São Paulo,-23.75463879,-46.71328253
4895,SP,São Paulo,-23.86359003,-46.71203078
4820,SP,São Paulo,-23.73465891,-46.6868584
4811,SP,São Paulo,-23.70965016,-46.69257464
4841,SP,São Paulo,-23.74114012,-46.69050874
4866,SP,São Paulo,-23.78832003,-46.72136605
4855,SP,São Paulo,-23.77162822,-46.68156963
4824,SP,São Paulo,-23.72766538,-46.69280975
4858,SP,São Paulo,-23.77317271,-46.71780954
4832,SP,São Paulo,-23.73553691,-46.71694437
4833,SP,São Paulo,-23.7441001,-46.70674982
4815,SP,São Paulo,-23.70689245,-46.69166124
4813,SP,São Paulo,-23.71840542,-46.68541966
4837,SP,São Paulo,-23.7422368,-46.70405514
4867,SP,São Paulo,-23.79199616,-46.72871171
4803,SP,São Paulo,-23.71549172,-46.71210549
4853,SP,São Paulo,-23.77506357,-46.67412326
4831,SP,São Paulo,-23.73548553,-46.71254468
4823,SP,São Paulo,-23.72582938,-46.69231989
4808,SP,São Paulo,-23.71410367,-46.7046042
4854,SP,São Paulo,-23.56810218,-46.68548426
4835,SP,São Paulo,-23.73826412,-46.70185721
4863,SP,São Paulo,-23.76091823,-46.70711584
4801,SP,São Paulo,-23.71332362,-46.69851378
4872,SP,São Paulo,-23.78971396,-46.64172256
4865,SP,São Paulo,-23.78034104,-46.71195343
4845,SP,São Paulo,-23.74699524,-46.69558713
4846,SP,São Paulo,-23.75888911,-46.67853726
4877,SP,São Paulo,-23.88095614,-46.64662913
4893,SP,São Paulo,-23.8790822,-46.73888064
4840,SP,São Paulo,-23.75343691,-46.68440911
4892,SP,São Paulo,-23.85204927,-46.71544006
4828,SP,São Paulo,-23.72471325,-46.70587279
4859,SP,São Paulo,-23.767482,-46.705472
4894,SP,São Paulo,-23.8850861,-46.75730494
4897,SP,São Paulo,-23.65235227,-46.70702726
4875,SP,São Paulo,-23.82295251,-46.6989804
4806,SP,São Paulo,-23.71081735,-46.70266116
4862,SP,São Paulo,-23.76273602,-46.70045218
4898,SP,São Paulo,-23.68352697,-46.7537515
4881,SP,São Paulo,-23.7860505,-46.72743525
4882,SP,São Paulo,-23.81056609,-46.74934371
4886,SP,São Paulo,-23.83466196,-46.75797448
4949,SP,São Paulo,-23.72079665,-46.76943336
4912,SP,São Paulo,-23.68334568,-46.74428159
4913,SP,São Paulo,-23.67819995,-46.74077856
4932,SP,São Paulo,-23.67977512,-46.75675399
4966,SP,São Paulo,-23.72845489,-46.78409307
4929,SP,São Paulo,-23.70020816,-46.76737707
4911,SP,São Paulo,-23.68384378,-46.73903091
4904,SP,São Paulo,-23.67208977,-46.73956616
4917,SP,São Paulo,-23.68726697,-46.74885509
4951,SP,São Paulo,-23.72742535,-46.7559689
4965,SP,São Paulo,-23.73666253,-46.77593941
4937,SP,São Paulo,-23.68697951,-46.76072726
4902,SP,São Paulo,-23.67014297,-46.729163
4918,SP,São Paulo,-23.68998492,-46.74113023
4914,SP,São Paulo,-23.67564747,-46.74390112
4920,SP,São Paulo,-23.69152722,-46.75794005
4942,SP,São Paulo,-23.69897662,-46.77651168
4909,SP,São Paulo,-23.67633521,-46.73820999
4960,SP,São Paulo,-23.72641379,-46.78781365
4950,SP,São Paulo,-23.72722105,-46.76656292
4943,SP,São Paulo,-23.70449972,-46.78541733
4948,SP,São Paulo,-23.70288936,-46.78277476
4947,SP,São Paulo,-23.72032223,-46.75862491
4961,SP,São Paulo,-23.7388671,-46.79579339
4940,SP,São Paulo,-23.69084023,-46.76464177
4930,SP,São Paulo,-23.67762266,-46.75190879
4939,SP,São Paulo,-23.69011126,-46.77166407
4941,SP,São Paulo,-23.70423712,-46.77697082
4905,SP,São Paulo,-23.6759055,-46.75188111
4944,SP,São Paulo,-23.71020951,-46.7776643
4938,SP,São Paulo,-23.68875498,-46.7610488
4931,SP,São Paulo,-23.68086465,-46.75490223
4945,SP,São Paulo,-23.71591453,-46.78193516
4915,SP,São Paulo,-23.68225484,-46.75069807
4916,SP,São Paulo,-23.68501818,-46.75172318
4933,SP,São Paulo,-23.68254307,-46.76357973
4963,SP,São Paulo,-23.74944116,-46.78147166
4923,SP,São Paulo,-23.70550594,-46.7480837
4935,SP,São Paulo,-23.68324859,-46.76706282
4952,SP,São Paulo,-23.71893748,-46.75316268
4925,SP,São Paulo,-23.704695,-46.74536251
4910,SP,São Paulo,-23.68493474,-46.73936142
4926,SP,São Paulo,-23.70534535,-46.74050034
4953,SP,São Paulo,-23.72156909,-46.75485337
4921,SP,São Paulo,-23.69579599,-46.74936635
4962,SP,São Paulo,-23.73160878,-46.78563862
4922,SP,São Paulo,-23.6890029,-46.73645445
4919,SP,São Paulo,-23.69242708,-46.76232096
4928,SP,São Paulo,-23.70946709,-46.72948817
4906,SP,São Paulo,-23.67555011,-46.75526494
4955,SP,São Paulo,-23.76218298,-46.68431269
5050,SP,São Paulo,-23.5228435,-46.69802078
5019,SP,São Paulo,-23.53594113,-46.68319567
5065,SP,São Paulo,-23.51896871,-46.69873775
5018,SP,São Paulo,-23.534811,-46.68102
5038,SP,São Paulo,-23.51268038,-46.70247868
5006,SP,São Paulo,-23.53300053,-46.67177582
5046,SP,São Paulo,-23.52430666,-46.6977809
5089,SP,São Paulo,-23.52005402,-46.72500948
5056,SP,São Paulo,-23.53330919,-46.70506311
5027,SP,São Paulo,-23.53806877,-46.69659706
5051,SP,São Paulo,-23.5270775,-46.696482
5022,SP,São Paulo,-23.53691573,-46.69061522
5036,SP,São Paulo,-23.51132296,-46.69314639
5044,SP,São Paulo,-23.53288107,-46.69371365
5013,SP,São Paulo,-23.53844954,-46.66877617
5093,SP,São Paulo,-23.5156961,-46.7189676
5048,SP,São Paulo,-23.53047429,-46.69443416
5057,SP,São Paulo,-23.53179207,-46.7062335
5025,SP,São Paulo,-23.53206184,-46.68902834
5011,SP,São Paulo,-23.52978726,-46.69112834
5054,SP,São Paulo,-23.53845815,-46.70371842
5010,SP,São Paulo,-23.53357949,-46.68218908
5004,SP,São Paulo,-23.53286044,-46.66790718
5047,SP,São Paulo,-23.52593862,-46.69979303
5037,SP,São Paulo,-23.51382951,-46.68939269
5079,SP,São Paulo,-23.52574388,-46.70847758
5026,SP,São Paulo,-23.53381188,-46.69166881
5005,SP,São Paulo,-23.53299703,-46.66955725
5072,SP,São Paulo,-23.52500725,-46.7060075
5059,SP,São Paulo,-23.53382741,-46.71294325
5001,SP,São Paulo,-23.52550859,-46.68024004
5007,SP,São Paulo,-23.53712947,-46.66847945
5042,SP,São Paulo,-23.52478238,-46.70347573
5074,SP,São Paulo,-23.52046615,-46.70555717
5033,SP,São Paulo,-23.52327986,-46.68673223
5017,SP,São Paulo,-23.53730986,-46.67876645
5083,SP,São Paulo,-23.53200229,-46.71904941
5034,SP,São Paulo,-23.51189879,-46.68252776
5049,SP,São Paulo,-23.52561395,-46.70062007
5020,SP,São Paulo,-23.53560657,-46.6847272
5043,SP,São Paulo,-23.52601627,-46.68975373
5016,SP,São Paulo,-23.53618519,-46.67656522
